"X","description","statusesCount","followersCount","favoritesCount","friendsCount","url","name","created","protected","verified","screenName","location","lang","id","listedCount","followRequestSent","profileImageUrl","lon","lat"
"DrDarrenRFlower","Interdisciplinary Scientist. Lecturer. Academic.",2163,499,90,2674,"http://t.co/QhyRSyOKAX","Dr Darren R Flower","2009-07-22 13:12:22",FALSE,FALSE,"DrDarrenRFlower","Aston University","en",59121150,16,FALSE,"http://pbs.twimg.com/profile_images/2498678486/1y263s9hics6d1nalczc_normal.jpeg",-1.1743197,52.3555177
"ASMicrobiology","The official Twitter channel for the American Society for Microbiology. Business hours are Monday through Friday from 8:30-5 PM EST.",15749,30525,6972,201,"http://t.co/KH9QQbjBjm","ASM","2011-04-20 17:04:39",FALSE,FALSE,"ASMicrobiology","Washington, DC","en",285165232,523,FALSE,"http://pbs.twimg.com/profile_images/872086465848758272/cunKZtCW_normal.jpg",-86.5804473,35.5174913
"CellucciForan","Insurance agency specializing in auto, home, business, and life insurance.",1802,386,434,1015,"https://t.co/cDUmnBgEaU","Cellucci Foran Ins","2013-08-16 17:18:18",FALSE,FALSE,"CellucciForan","Springfield, PA","en",1676253403,11,FALSE,"http://pbs.twimg.com/profile_images/557905264666353664/DkIohQTH_normal.jpeg",73.22068,3.202778
"DrAshrafHilmy","Dr. Ashraf Hilmy has a surgical practice. An associate professor of surgery involved in teaching #medstudents and #surgical residents. #HealthCare",4685,92,0,66,"http://t.co/PJcU4NDBaR","Dr. Ashraf Hilmy","2013-02-06 19:27:36",FALSE,FALSE,"DrAshrafHilmy","Texas","en",1154871092,98,FALSE,"http://pbs.twimg.com/profile_images/3217199464/081d52392e27c0ed63f181280234580d_normal.jpeg",-83.0751869,40.1578402
"valleystar","The VMS covers the latest news of the Rio Grande Valley. Updated by Digital Editor Diana Maldonado and others in newsroom.",40557,10465,182,1853,"http://t.co/Hom8k78geO","Valley Morning Star","2009-02-02 17:51:39",FALSE,FALSE,"valleystar","Harlingen, Texas","en",19919055,177,FALSE,"http://pbs.twimg.com/profile_images/1841741806/star_logo_normal.jpg",-81.688974,41.482026
"yayayarndiva","Snarky crone, writer, pediatrician, engineer, data whisperer  #tweetiatrician",491546,13262,413047,2035,"https://t.co/HQskE5oyIM","P Mimi Poinsett MD","2009-03-31 05:01:57",FALSE,FALSE,"yayayarndiva","Sonoma County, California","en",27818124,1844,FALSE,"http://pbs.twimg.com/profile_images/755241690772807680/bJFX_bNy_normal.jpg",-0.1277583,51.5073509
"EPI_UF","Created in 2006, the Emerging Pathogens Institute aims to preserve Florida’s health and economy by preventing or containing new and re-emerging diseases.",354,347,209,93,"http://t.co/MobrrGLGrg","Emerging Pathogens","2015-09-29 21:26:27",FALSE,FALSE,"EPI_UF","Gainesville, FL","en",3818165853,14,FALSE,"http://pbs.twimg.com/profile_images/660183855652032512/As5SwUaM_normal.jpg",-79.0192997,35.7595731
"GalacticStriker","Love tech, food, and life. | #CameraCrew <ed><U+00A0><U+00BD><ed><U+00B3><U+00B7> | #VerifiedShannon <ed><U+00A0><U+00BC><ed><U+00BD><U+0080><ed><U+00A0><U+00BC><ed><U+00BC><U+0088> | #DFN4Life <U+270C><U+FE0F>| <ed><U+00A0><U+00BD><ed><U+00BA><U+00AB> Don’t be a stranger. You’ll be blocked if you have no profile picture. <ed><U+00A0><U+00BD><ed><U+00BA><U+00AB>",103575,1421,275639,298,"https://t.co/l6boBEFMYw","Noah Bundonis <ed><U+00A0><U+00BC><ed><U+00BD><U+0080><ed><U+00A0><U+00BC><ed><U+00BC><U+0088> <ed><U+00A0><U+00BC><ed><U+00BC><U+0090>","2011-06-17 18:09:45",FALSE,FALSE,"GalacticStriker","Pennsylvania, USA","en",319188258,47,FALSE,"http://pbs.twimg.com/profile_images/954923256347283456/soOhf0vl_normal.jpg",-86.5804473,35.5174913
"CedarsSinaiKids","Maxine Dunitz Children's Health Center provides the best pediatric care in a warm, nurturing, family-focused environment. To find a doctor, call 1-800-CEDARS-1.",860,10839,352,170,"https://t.co/O90aGAIRlr","Cedars-Sinai Kids","2015-06-08 18:57:54",FALSE,FALSE,"CedarsSinaiKids","Los Angeles, CA","en",3240201601,23,FALSE,"http://pbs.twimg.com/profile_images/671160471160881153/pqL5bm29_normal.jpg",-95.712891,37.09024
"underoak","Charlotte, N.C. Also at @akrewson.",51973,7154,526301,7617,"http://t.co/rLROiio5v8","Andria Krewson","2008-02-17 05:23:34",FALSE,FALSE,"underoak","Charlotte, NC","en",13575452,429,FALSE,"http://pbs.twimg.com/profile_images/3690706332/54087ef6911043efa296108e2a84a8cb_normal.jpeg",-4.2026458,56.4906712
"EllenPattersCPA","Marketing professional with CPA & consulting firm @DHGLLP. Avid #cyclist #yogi #kayaker",2070,491,621,639,"https://t.co/e2Voh0Kq55","Ellen Patterson","2008-09-04 18:14:28",FALSE,FALSE,"EllenPattersCPA","Carlsbad, CA","en",16132724,33,FALSE,"http://pbs.twimg.com/profile_images/859759909851852800/tCtuYCFC_normal.jpg",-82.7192671,28.2441768
"lolafabs","Dental professional, father, husband, grandfather, sportsman.",6772,401,19636,675,"http://t.co/ItunRqfaEl","Jude Fabiano","2013-09-15 17:55:13",FALSE,FALSE,"lolafabs","Buffalo, NY","en",1868593782,19,FALSE,"http://pbs.twimg.com/profile_images/378800000665817445/bb372d0ae94282f63128d399378dedb5_normal.jpeg",76.085601,29.0587757
"wpsnurseleader","Director of Nursing Services, Wilmington Public Schools",1581,469,1807,599,"https://t.co/ufYdAccu8q","Doreen Crowe","2013-09-11 20:35:53",FALSE,FALSE,"wpsnurseleader","Wilmington, MA","en",1855422901,11,FALSE,"http://pbs.twimg.com/profile_images/440605643574358016/nPU_8mr1_normal.jpeg",-81.5157535,27.6648274
"LetsFaceItCare","Healthcare Advocate reporting the latest Medical & Healthcare News. My weekly https://t.co/PuOlVJKKCy column explores life's good, bad and ludicrous sides.",37702,22602,92,20374,"https://t.co/PuOlVK2m18","Bob Cayne","2009-10-23 02:49:42",FALSE,FALSE,"LetsFaceItCare","Scottsdale AZ","en",84489844,684,FALSE,"http://pbs.twimg.com/profile_images/806352730583277570/IGmC2_5S_normal.jpg",32.8597419,39.9333635
"GetReliant","Reliant Medical Group is a group medical practice made up of more than 2,000 people, all working to keep you and your family healthy.",2351,1112,272,91,"http://t.co/q0dzymiusk","Reliant Medical","2011-08-03 19:31:35",FALSE,FALSE,"GetReliant","Central Massachusetts","en",348034932,26,FALSE,"http://pbs.twimg.com/profile_images/730809072228782080/c3VlsRQ__normal.jpg",-112.0740373,33.4483771
"sfchronicle","The Voice of the West. The Voice of San Francisco and the Bay Area.",80927,145737,2594,214,"https://t.co/CV0gqM16Hp","San Francisco Chronicle","2010-03-10 00:44:07",FALSE,TRUE,"sfchronicle","San Francisco, CA","en",121597316,2646,FALSE,"http://pbs.twimg.com/profile_images/938131681340354560/7DZMgXXJ_normal.jpg",-84.3879824,33.7489954
"CentraCare","Please send questions or comments to @CentraCare. We have over 30 locations serving Greater #Orlando, #TampaBay, #Volusia & #Flagler Counties.",5772,1030,1028,1327,"https://t.co/mey9rFjeeh","Centra Care","2009-06-16 17:46:07",FALSE,FALSE,"CentraCare","Orlando, Florida ","en",47688500,20,FALSE,"http://pbs.twimg.com/profile_images/741234748689879040/pa6uxu-3_normal.jpg",74.3587473,31.5203696
"rachelepojednic","| Nutrition & Physical Activity Expert | Asst Prof @SimmonsCollege | No BS Scientist @HarvardMed | Instructor @Flywheel | Ambassador @specializedwmn |",6928,1867,11540,1869,"https://t.co/h0duYnixAq","Dr. Rachele Pojednic","2012-08-20 18:37:21",FALSE,FALSE,"rachelepojednic","Boston, MA","en",770010157,90,FALSE,"http://pbs.twimg.com/profile_images/713025150317232128/B22icsM1_normal.jpg",-106.346771,56.130366
"Fieldtex","https://t.co/CBifUnEDrN is a retailer of top quality First Aid Kits and Supplies, First Responder and EMS Kits, and more. We share all things First Aid.",2737,907,49,180,"http://t.co/HlF4i07g3y","E-FirstAidSupplies","2009-07-09 14:34:38",FALSE,FALSE,"Fieldtex","Rochester, NY","en",55251746,49,FALSE,"http://pbs.twimg.com/profile_images/958735328466161667/_Dlx-NGh_normal.jpg",-104.990251,39.7392358
"RawlsMD","Piecing together the puzzle of invisible illness after pulling myself out of a ten-year struggle with Chronic Lyme & Fibromyalgia.",2233,1405,2006,1751,"https://t.co/XNXIBAGucx","Bill Rawls, MD","2013-08-21 16:31:25",FALSE,FALSE,"RawlsMD","Wilmington, NC","en",1688681142,73,FALSE,"http://pbs.twimg.com/profile_images/790670870926589952/dP85KlQs_normal.jpg",8.675277,9.081999
"mtmdphd","Researcher at @Aurora_Cancer Member: @ASCO @ASH_Hematology @Doximity. #mmsm, #lymsm, #NCORP, #FCOI = https://t.co/qdPIGl8A8o Thompson",89928,16140,45830,3170,"https://t.co/15OtteIvUB","Mike Thompson, MDPhD","2010-09-13 18:03:36",FALSE,FALSE,"mtmdphd","Milwaukee, WI","en",190337035,786,FALSE,"http://pbs.twimg.com/profile_images/939255143337410560/FDwij8zZ_normal.jpg",-76.6121893,39.2903848
"DancingHotdogs","Fun Hubby & Wife who write about entertainment, tech, travel, family products & living w/ lovable sons ages 9 & 7. Habla español, LOVE traveling & tickets.",50249,8169,11028,1440,"https://t.co/T3jAmrQ8yF","Divina and Eddy","2009-06-09 02:33:26",FALSE,FALSE,"DancingHotdogs","Fairfield County, CT","en",45742161,525,FALSE,"http://pbs.twimg.com/profile_images/709439329282727937/X05GeiRb_normal.jpg",-97.5164276,35.4675602
"MiddieNurses","We help keep the students, families, and staff of Middletown City School District healthy. This Twitter is not constantly monitored.",4,10,1,94,"https://t.co/D6LI6mWTJ5","Middie Nurses","2018-02-09 14:26:02",FALSE,FALSE,"MiddieNurses","Middletown, OH","en",961969443843792896,0,FALSE,"http://pbs.twimg.com/profile_images/963869781714710531/2EyyVRyl_normal.jpg",-74.3859831,40.446495
"jriske","Former teacher and principal; soon to be charter school founder; #neverTrump #spoonies; rt usually =saving to read later; card carrying Progressive Conservative",46723,2814,33048,5001,"https://t.co/67Dk64URv1","Jim Riske","2009-03-18 17:54:40",FALSE,FALSE,"jriske","Windsor, ON & Roseville, MI","en",25117028,87,FALSE,"http://pbs.twimg.com/profile_images/621134479659286530/moxrgrJT_normal.jpg",18.4240553,-33.9248685
"HJAHC","Providing patient-centered primary care, mental health and substance abuse treatment to the greater Trenton community. Joint Commission accredited, Medicaid ACO",329,151,54,264,"http://t.co/dwdCHnIzGm","Henry J. Austin","2014-07-08 13:53:03",FALSE,FALSE,"HJAHC","Trenton, NJ","en",2611714190,7,FALSE,"http://pbs.twimg.com/profile_images/626011412607799296/Cna3V28C_normal.png",-71.517391,42.23014
"SternIR","Providing IR communications to healthcare and biotechnology sector, representing public and private companies across all therapeutic areas & development stages",1505,582,168,397,"https://t.co/SdQ7iaXujp","Stern IR","2009-06-03 19:18:45",FALSE,FALSE,"SternIR","New York, NY","en",44431951,23,FALSE,"http://pbs.twimg.com/profile_images/918208912557596672/xaWtLP42_normal.jpg",-123.1207375,49.2827291
"MPEriksen","Dean and Regents' Professor, Georgia State School of Public Health. Former Director - CDC's Office on Smoking and Health. Tobacco Atlas.",3004,1202,78,759,"https://t.co/ySVgj17iWx","Michael Eriksen","2009-04-30 23:29:06",FALSE,FALSE,"MPEriksen","Atlanta","en",36810829,54,FALSE,"http://pbs.twimg.com/profile_images/931818372450476032/CzobCjyE_normal.jpg",-67.1451549,18.2013452
"nyhealthatty","Assistant General Counsel for EmblemHealth. Views are my own. Follow, RT =/= endorsement.",253,71,78,253,"https://t.co/l8MZwOShgj","Jonathan Montgomery","2013-10-10 19:00:12",FALSE,FALSE,"nyhealthatty","Manhattan, NY","en",1952405102,0,FALSE,"http://pbs.twimg.com/profile_images/378800000576920961/67ecf87d1edcc6c8d3cd8eec6f64b069_normal.jpeg",-77.4299939,43.2122851
"goodsam","The Evangelical Lutheran Good Samaritan Society is among the largest not-for-profit providers of senior care & services in the U.S. https://t.co/RDTkoNbcbR",17874,4458,16000,4603,"http://t.co/ePs4WHipBo","Good Samaritan","2009-01-07 15:08:49",FALSE,FALSE,"goodsam","Sioux Falls, S.D.","en",18723954,245,FALSE,"http://pbs.twimg.com/profile_images/540144177741172737/nxyyC6_V_normal.jpeg",79.8128649,28.6207939
"UCIrvineHealth","UC Irvine Health provides the highest quality care to Orange County and surrounding communities. Facebook: https://t.co/UdTDDfteXn Instagram: UCIrvineHealth",5350,2697,1837,584,"http://t.co/O801aUC7L9","UC Irvine Health","2011-05-03 20:06:39",FALSE,FALSE,"UCIrvineHealth","Orange, CA","en",292530523,102,FALSE,"http://pbs.twimg.com/profile_images/3504070986/6d572f57da5a90be6e6aff76f084b2bf_normal.jpeg",-95.971261,36.153315
"PUC_KatyTX","At Preferred Urgent Care, we provide immediate care for non-life-threatening illnesses and injuries.",115,9,0,4,"https://t.co/hFoaXUNFAa","Preferred Care","2017-03-16 22:46:04",FALSE,FALSE,"PUC_KatyTX","Katy, TX","en",842507285104680960,0,FALSE,"http://pbs.twimg.com/profile_images/866672604165394435/5cZMCH65_normal.jpg",-88.3389952,44.2722093
"General_Biotics","",645,20,1,0,"https://t.co/2JA9wiQrbf","General Biotics, Inc","2017-02-16 21:59:54",FALSE,FALSE,"General_Biotics","California, USA","en",832348806922407936,3,FALSE,"http://pbs.twimg.com/profile_images/832378143654567936/HHeM0RDh_normal.jpg",-82.3940104,34.8526176
"Choose2BCurious","Conversations about curiosity in work & life. Whatever you do, choose to be curious. Airing on WERA-LP 96.7 FM, streaming at wera.fm and now on iTunes.",1900,314,1268,370,"https://t.co/BpaQ5q2Ogh","Lynn Borton","2013-05-11 13:13:19",FALSE,FALSE,"Choose2BCurious","Arlington, VA","en",1420639765,15,FALSE,"http://pbs.twimg.com/profile_images/708752053938552832/5BFRv0q5_normal.jpg",-90.1994042,38.6270025
"DukeMicrobio","#MMC #Biology #professor; #Dukie; #yeast #biology, #microbiology, #epidemiology, #entomology; #history of #science, #colonialism & #war. My personal feed.",203,42,130,66,"https://t.co/4Gau45VupK","Mark K. Chee, Ph.D.","2016-09-24 18:49:43",FALSE,FALSE,"DukeMicrobio","Tennessee, USA","en",779754703638835200,2,FALSE,"http://pbs.twimg.com/profile_images/779760166690447360/tqluIHog_normal.jpg",-95.712891,37.09024
"LeesaKlich","Content & credibility specialist for wellness practitioners. MSc, RHN.  Canada. #health #healthwriter #science #scicomm #contentmarketing #contentstrategy",1871,1374,3361,3629,"https://t.co/ZnI0kFgRuS","Leesa Klich Health","2014-01-18 12:31:19",FALSE,FALSE,"LeesaKlich","Canada","en",2297823997,33,FALSE,"http://pbs.twimg.com/profile_images/761007791196794880/8xWU7OFD_normal.jpg",-122.4194155,37.7749295
"CTBestAparts","You'll love coming #home to the conveniently-located #Connecticut #apartment communities of #CTBestApts.",2481,188,29,284,"http://t.co/NK7D9Cs6Wl","CTBestApts","2011-12-05 18:25:59",FALSE,FALSE,"CTBestAparts","Stamford, CT","en",429226937,10,FALSE,"http://pbs.twimg.com/profile_images/964227887653007360/nMk5tVoa_normal.jpg",-81.5157535,27.6648274
"Crof","Retired college teacher & persistent writer (journalism, science fiction, fantasy, regional history, education). Also blogging on too many subjects.",85496,5949,59,1820,"http://t.co/Iail7gwRTh","Crawford Kilian","2009-01-15 22:39:28",FALSE,FALSE,"Crof","North Vancouver, BC","en",19042993,369,FALSE,"http://pbs.twimg.com/profile_images/378800000643347335/372c922212e26cbfc7cd784e157bbfd5_normal.jpeg",-83.357567,33.9519347
"DrFeliceGersh","Board-certified Integrative GYN treating women with #PCOS #endometriosis #menopause #infertility. Cutting-edge science blended with a holistic approach.",2403,4636,5430,2869,"https://t.co/hWyYY2k3Tr","Felice Gersh MD","2015-06-23 21:07:09",FALSE,FALSE,"DrFeliceGersh","Irvine, CA","en",3343098585,64,FALSE,"http://pbs.twimg.com/profile_images/899387791267708928/RtRa8K1O_normal.jpg",-119.242889,34.4480495
"haleysvintage","President @IBAbloggers, Married Mom Blogger of 3 kids. I <U+2764><U+FE0F> DIY, crafts, coffee and working from home. I sell on eBay, & make hand stamped Jewelry on Etsy.",73628,11419,11668,7987,"https://t.co/auAxhOvh10","Haley Bradley","2013-12-03 16:15:31",FALSE,FALSE,"haleysvintage","Kentucky, USA","en",2228514475,1613,FALSE,"http://pbs.twimg.com/profile_images/789980391562092544/kaUWbPeT_normal.jpg",-77.0340315,38.9031004
"tisharowemd","Doc thinking outside the box. Chaseys mom. What God has for me, it is for me! #thebossyMD",4473,1358,10284,1703,"https://t.co/GBcp1RZ8zK","Dr Rowe MD, MBA","2011-05-16 05:08:48",FALSE,FALSE,"tisharowemd","Houston, TX","en",299484105,34,FALSE,"http://pbs.twimg.com/profile_images/857274287845232641/Yb2nsoBa_normal.jpg",-71.0588801,42.3600825
"AdvancedHMart","Finding you quality #medical, #fitness, and #WellnessProducts and providing #health and #WellnessInformation is our goal! Visit our site https://t.co/7Vd1YfyiNG",3028,1685,1787,1435,"https://t.co/kmAy4xi5nx","Advanced Healthmart","2016-12-28 19:01:08",FALSE,FALSE,"AdvancedHMart","Marietta, GA","en",814184423713341440,32,FALSE,"http://pbs.twimg.com/profile_images/814186380817362944/2n-75Ju__normal.jpg",-123.7643986,49.7604377
"NLM_DIMRC","Official account of National Institutes of Health, National Library of Medicine Privacy Policy: https://t.co/2qeTs2RR85 Bethesda, MD https://t.co/9InZ20xCcZ",23397,5702,3756,1305,"http://t.co/WT0LQ1xSn5","NLM Disaster Info","2010-09-14 15:22:45",FALSE,TRUE,"NLM_DIMRC","NIH","en",190676563,358,FALSE,"http://pbs.twimg.com/profile_images/577952912065716225/X6yUplJv_normal.png",-81.5157535,27.6648274
"TrinitasRMedCtr","Trinitas Regional Medical Center is a Catholic teaching hospital serving those who live and work in Central NJ. Follow us for hospital, community news and more.",1928,468,647,449,"http://t.co/9Eopy5Pq5F","Trinitas RMC","2014-08-22 20:00:55",FALSE,FALSE,"TrinitasRMedCtr","Elizabeth, New Jersey","en",2756268590,16,FALSE,"http://pbs.twimg.com/profile_images/503939110403207168/3Om3ccro_normal.jpeg",-117.8903397,34.0900091
"BmoreforBabies","B'more for Healthy Babies aims to ensure that all of Baltimore's babies are born at a healthy weight, full term, and ready to thrive in healthy families.",4275,1435,1276,1120,"https://t.co/01wxoiaAgE","B’more for Healthy Babies","2011-07-11 16:08:01",FALSE,FALSE,"BmoreforBabies","Baltimore, MD","en",333477105,30,FALSE,"http://pbs.twimg.com/profile_images/846339981685784576/DOZiK9dv_normal.jpg",-93.2650108,44.977753
"aerasglobaltb","Advancing New Tuberculosis Vaccines for the World",4684,3263,249,962,"http://t.co/7m7nBVaVvN","Aeras","2010-05-24 16:01:52",FALSE,FALSE,"aerasglobaltb","Rockville, MD","en",147615130,134,FALSE,"http://pbs.twimg.com/profile_images/378800000304921648/5d535b3582501f1a9d54269244b182fc_normal.png",-79.0967635,41.1761802
"DCMHhospital","Through the years we have helped generation after generation reach better health. DCMH has been striving to serve the needs of our region since 1922.",91,25,104,119,"https://t.co/yk0hhAhgfD","Decatur County Memorial Hospital","2018-01-02 14:10:59",FALSE,FALSE,"DCMHhospital","Greensburg, IN","en",948194915640541184,1,FALSE,"http://pbs.twimg.com/profile_images/948199767972110337/Nbg1w8QG_normal.jpg",-74.4056612,40.0583238
